STATION,STATION_NAME,DATE,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-PRES-10PCTL,HLY-PRES-90PCTL,HLY-PRES-NORMAL,HLY-CLOD-PCTBKN,HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,HLY-CLOD-PCTOVC,HLY-CLOD-PCTSCT,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-PCTCLM,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100604 21:00,0.2,3.3,1,1,1,170,318,146,274,92,51.8,60.1,55.9,61.9,59,64.9,61.9,61.9,7.1,246,6.2,44,7,429,6,403
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100604 22:00,0.2,3.4,1,1,1,131,323,167,319,60,52,60.1,55.9,61.8,59,64.9,61.8,61.8,6.5,240,5.2,52,6,416,7,333
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100604 23:00,0.1,3.6,1,1,1,174,295,121,356,54,51.8,60.1,55.9,61.6,57.9,64.9,61.6,61.6,5.7,238,3.9,90,7,319,6,311
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 00:00,0.1,3.7,1,1,1,143,294,114,399,51,51.8,60.1,55.8,61.4,57.9,64.4,61.4,61.4,5.2,236,2.7,86,7,273,6,233
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 01:00,0.1,3.9,1,1,1,129,278,111,428,53,51.8,60.1,55.8,61.2,57.2,64.9,61.2,61.2,4.8,232,1.9,134,7,254,6,167
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 02:00,0.1,4.1,1,1,1,132,268,96,453,51,51.8,60.1,55.8,60.9,57,64.4,60.9,60.9,4.6,216,1.3,153,7,229,3,145
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 03:00,0.1,4.3,1,1,1,112,226,103,506,54,51.1,60.1,55.7,60.8,57,64,60.8,60.8,4.5,181,0.8,134,3,212,7,210
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 04:00,0.1,4.5,1,1,1,115,203,102,527,53,51.1,60.1,55.6,60.6,57,64,60.6,60.6,4.5,161,0.6,152,3,224,7,193
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 05:00,0.1,4.5,1,1,1,117,144,106,560,74,51.1,60.1,55.6,60.5,57,64,60.5,60.5,4.3,114,0.8,167,3,243,7,145
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 06:00,0.1,3.5,1,1,1,173,133,101,534,59,51.8,60.1,56,61.6,57.9,64.9,61.6,61.6,4.7,125,1.4,107,3,296,4,202
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 07:00,0.4,2.2,1,1,1,168,114,110,516,92,51.8,60.1,56.1,63.3,60.1,66.2,63.3,63.3,5.1,160,1.7,102,4,258,3,219
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 08:00,1.3,1.3,1,1,1,195,119,101,482,103,51.8,60.1,56.1,65,61,69.1,65,65,5.4,204,2.5,97,4,248,7,219
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 09:00,2.2,0.8,1,1,1,232,138,129,404,96,51.8,61,56.2,66.4,62.6,71.1,66.4,66.4,7,239,5.1,54,7,404,6,267
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 10:00,2.8,0.5,1,1,1,177,172,166,359,126,52,61,56.4,67.3,63,72,67.3,67.3,8.9,245,8.2,23,7,490,6,399
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 11:00,3.4,0.3,1,1,1,173,218,193,273,142,51.8,61,56.5,68.2,64,73,68.1,68.1,10.5,246,9.8,0,7,489,6,453
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 12:00,3.8,0.2,1,1,1,177,269,213,211,130,51.8,61,56.4,68.6,64.4,73,68.6,68.6,11.6,248,11,2,7,548,6,413
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 13:00,3.9,0.1,1,1,1,194,281,214,160,151,51.8,60.8,56.3,68.7,64.9,73,68.7,68.7,12.7,250,12.3,0,7,608,6,376
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 14:00,3.6,0.1,1,1,1,207,280,236,127,151,51.8,60.8,56.2,68.5,64.4,73,68.5,68.5,13.3,252,12.9,0,7,674,6,315
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 15:00,3.1,0.2,1,1,1,197,309,209,135,150,51.8,60.8,56.3,67.9,64.4,72,67.9,67.9,13.5,253,13.2,0,7,681,6,308
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 16:00,2.3,0.3,1,1,1,160,288,219,163,170,52,61,56.3,67,64,71.1,67,67,13.2,255,12.8,0,7,725,6,265
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 17:00,1.4,0.7,1,1,1,179,297,212,165,147,51.8,60.1,56.1,65.7,62.6,69.8,65.7,65.7,12.5,256,12.1,2,7,752,6,232
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 18:00,0.7,1.5,1,1,1,152,293,190,219,145,51.1,60.1,55.9,64.2,61,68,64.2,64.2,11.4,253,11,0,7,693,6,294
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 19:00,0.3,2.5,1,1,1,182,267,178,245,128,51.8,60.1,55.9,62.8,60.1,66,62.8,62.8,10,253,9.6,0,7,626,6,343
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 20:00,0.2,3,1,1,1,165,283,165,263,123,51.1,60.1,55.7,62.2,59,64.9,62.2,62.2,8.4,250,7.8,9,7,542,6,394
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 21:00,0.2,3.2,1,1,1,175,332,143,269,81,51.8,60.1,56,62,59,64.9,62,62,7.1,246,6.2,49,7,434,6,395
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 22:00,0.2,3.3,1,1,1,136,331,156,310,67,52,60.1,56,61.8,59,64.9,61.8,61.8,6.4,239,5.2,50,6,423,7,332
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100605 23:00,0.1,3.4,1,1,1,172,300,121,351,56,52,60.1,56,61.7,59,64.9,61.7,61.7,5.8,239,4,82,7,328,6,315
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 00:00,0.1,3.6,1,1,1,145,298,111,396,49,52,60.1,55.9,61.4,57.9,64.4,61.4,61.4,5.2,237,2.6,86,7,278,6,233
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 01:00,0.1,3.8,1,1,1,138,285,102,421,53,52,60.1,55.9,61.3,57.9,64.4,61.3,61.3,4.8,230,1.9,116,7,248,6,184
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 02:00,0.1,4,1,1,1,136,272,94,449,49,52,60.1,55.8,61,57.2,64,61,61,4.6,214,1.3,145,7,231,3,153
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 03:00,0.1,4.2,1,1,1,110,219,110,506,56,51.1,60.1,55.7,60.9,57,64,60.9,60.9,4.5,176,0.8,132,7,208,3,208
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 04:00,0.1,4.4,1,1,1,131,200,94,523,51,52,60.1,55.7,60.7,57,64,60.7,60.7,4.5,152,0.8,157,3,227,7,191
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 05:00,0.1,4.4,1,1,1,119,139,103,568,72,51.8,60.1,55.7,60.7,57,64,60.7,60.6,4.3,118,0.9,168,3,254,7,153
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 06:00,0.1,3.3,1,1,1,182,128,90,540,61,51.8,60.1,56.1,61.8,59,64.9,61.8,61.8,4.8,129,1.3,103,3,283,4,204
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 07:00,0.4,2.1,1,1,1,168,110,116,526,81,52,60.1,56.2,63.4,60.1,66.2,63.4,63.4,5.1,161,1.7,104,4,239,3,228
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 08:00,1.3,1.2,1,1,1,206,121,96,481,96,51.8,60.1,56.1,65.1,61,69.1,65.1,65.1,5.5,204,2.5,94,4,248,6,223
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 09:00,2.2,0.7,1,1,1,230,147,129,397,96,51.8,60.8,56.3,66.5,62.6,71.6,66.5,66.5,7,239,5.1,49,7,407,6,271
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 10:00,2.8,0.4,1,1,1,174,179,170,353,123,52,61,56.5,67.4,63,72,67.4,67.4,8.9,245,8.1,23,7,488,6,406
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 11:00,3.5,0.3,1,1,1,178,229,191,260,142,51.8,61,56.5,68.3,64,73,68.2,68.2,10.4,246,9.7,0,7,487,6,451
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 12:00,3.8,0.2,1,1,1,179,278,211,202,130,51.8,60.8,56.4,68.7,64.4,73,68.7,68.7,11.6,248,11,2,7,560,6,399
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 13:00,3.9,0.1,1,1,1,198,294,214,154,140,51.8,60.8,56.3,68.8,64.9,73,68.8,68.8,12.6,250,12.2,0,7,618,6,361
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 14:00,3.7,0.1,1,1,1,205,290,234,122,149,51.8,60.1,56.3,68.6,64.4,73,68.6,68.6,13.3,252,12.8,0,7,667,6,320
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 15:00,3.2,0.2,1,1,1,197,312,209,123,159,52,60.8,56.3,68,64.4,72,68,68,13.4,253,13.1,0,7,698,6,292
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 16:00,2.4,0.3,1,1,1,167,288,224,153,167,52,61,56.4,67.1,64,71.1,67.1,67.1,13.2,254,12.8,0,7,715,6,278
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 17:00,1.4,0.7,1,1,1,182,300,211,157,150,52,60.1,56.2,65.8,62.6,70,65.8,65.8,12.4,255,12.1,2,7,745,6,238
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 18:00,0.8,1.4,1,1,1,160,288,198,209,146,51.8,60.1,56,64.3,61,68,64.3,64.3,11.3,254,11,0,7,688,6,299
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 19:00,0.3,2.4,1,1,1,190,264,172,239,135,52,60.1,56,62.9,60.1,66,62.9,62.9,10,253,9.5,0,7,626,6,342
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 20:00,0.2,2.9,1,1,1,177,284,159,260,121,51.8,60.1,55.9,62.3,59,64.9,62.3,62.3,8.4,250,7.7,9,7,522,6,409
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 21:00,0.2,3.1,1,1,1,177,330,135,276,83,52,60.1,56.1,62.1,59,64.9,62.1,62.1,7.1,247,6.2,47,7,443,6,385
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 22:00,0.2,3.2,1,1,1,140,326,143,315,76,52,60.1,56,62,59,64.9,62,62,6.4,241,5.2,49,6,422,7,340
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100606 23:00,0.1,3.3,1,1,1,161,295,123,356,65,52,60.1,56.1,61.8,59,64.9,61.8,61.8,5.8,240,4,77,6,336,7,322
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 00:00,0.1,3.5,1,1,1,140,292,118,399,51,52,60.1,56,61.6,57.9,64.4,61.6,61.6,5.2,236,2.6,83,7,273,6,241
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 01:00,0.1,3.7,1,1,1,145,283,98,414,60,52,60.1,56,61.4,57.9,64.9,61.4,61.4,4.7,227,1.9,122,7,245,6,194
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 02:00,0.1,3.9,1,1,1,145,264,92,443,56,52,60.1,55.9,61.2,57.9,64.4,61.2,61.2,4.6,216,1.3,138,7,250,3,152
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 03:00,0.1,4.1,1,1,1,110,217,101,508,65,51.8,60.1,55.8,61,57,64,61,61,4.5,180,0.9,137,7,227,3,198
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 04:00,0.1,4.3,1,1,1,124,198,85,530,62,52,60.1,55.8,60.8,57,64,60.8,60.8,4.4,158,0.8,158,3,217,7,196
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 05:00,0.1,4.3,1,1,1,121,136,92,575,76,51.8,60.1,55.8,60.8,57,64,60.8,60.8,4.1,124,0.9,181,3,238,4,155
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 06:00,0.1,3.2,1,1,1,173,123,85,552,67,52,60.1,56.2,61.9,59,64.9,61.9,61.9,4.7,133,1.4,104,3,266,4,204
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 07:00,0.4,2,1,1,1,168,105,110,537,81,52,60.1,56.3,63.4,60.1,66.2,63.4,63.4,5,162,1.8,107,4,245,3,220
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 08:00,1.3,1.2,1,1,1,213,114,92,485,96,51.8,60.1,56.2,65.1,61,69.1,65.1,65.1,5.4,204,2.5,94,4,240,7,229
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 09:00,2.3,0.7,1,1,1,237,141,125,400,98,51.8,61,56.3,66.6,62.6,71.1,66.6,66.6,7,238,5,48,7,402,6,280
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 10:00,2.9,0.4,1,1,1,177,177,166,357,124,52,61,56.5,67.5,63,72,67.5,67.5,8.9,246,8.1,23,7,516,6,379
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 11:00,3.5,0.3,1,1,1,176,229,193,264,138,52,61,56.5,68.3,64,73,68.3,68.3,10.4,246,9.6,0,7,493,6,444
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 12:00,3.9,0.2,1,1,1,182,274,215,204,126,52,60.8,56.4,68.7,64.9,73,68.7,68.7,11.6,248,10.9,0,7,561,6,398
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 13:00,4,0.1,1,1,1,192,292,223,158,134,52,60.8,56.4,68.9,64.9,73,68.9,68.9,12.5,250,12.1,0,7,620,6,359
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 14:00,3.7,0.1,1,1,1,198,294,227,127,154,52,60.8,56.3,68.6,64.9,73,68.6,68.6,13.2,252,12.8,0,7,665,6,325
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 15:00,3.3,0.2,1,1,1,195,311,215,116,163,52,61,56.4,68.1,64.4,72,68.1,68.1,13.4,253,13.1,0,7,710,6,279
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 16:00,2.5,0.3,1,1,1,161,288,229,149,173,52,61,56.5,67.2,64,71.1,67.2,67.2,13.2,254,12.8,0,7,720,6,273
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 17:00,1.5,0.6,1,1,1,183,304,215,152,145,52,60.1,56.3,65.9,63,70,65.9,65.9,12.4,255,12.1,2,7,745,6,238
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 18:00,0.8,1.3,1,1,1,160,293,200,209,137,52,60.1,56.1,64.5,61,68,64.5,64.5,11.4,254,11,0,7,688,6,299
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 19:00,0.4,2.3,1,1,1,180,270,178,239,133,52,60.1,56.1,63.1,60.1,66,63.1,63.1,10,253,9.5,0,7,638,6,330
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 20:00,0.2,2.8,1,1,1,172,291,157,262,119,52,60.1,56,62.4,59,64.9,62.4,62.4,8.4,250,7.7,9,7,515,6,414
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 21:00,0.2,3,1,1,1,186,331,130,266,87,52,60.1,56.2,62.2,59,64.9,62.2,62.2,7.1,248,6.3,44,7,462,6,360
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 22:00,0.2,3.1,1,1,1,136,330,143,312,79,52,60.1,56.2,62.1,59,64.9,62,62,6.5,242,5.2,49,6,404,7,359
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100607 23:00,0.2,3.2,1,1,1,158,301,127,344,69,52,60.1,56.2,61.9,59,64.9,61.9,61.9,5.9,239,4,68,7,332,6,315
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 00:00,0.1,3.4,1,1,1,134,292,131,392,51,52,60.1,56.1,61.7,59,64.9,61.7,61.7,5.2,236,2.7,78,7,275,6,247
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 01:00,0.1,3.6,1,1,1,145,278,107,408,62,52,60.1,56.1,61.6,57.9,64.9,61.6,61.6,4.7,228,1.8,126,7,246,6,178
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 02:00,0.1,3.8,1,1,1,145,252,107,438,58,52,60.1,56,61.3,57.9,64.4,61.3,61.3,4.5,216,1.3,141,7,251,3,146
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 03:00,0.1,4,1,1,1,105,209,110,507,70,51.8,60.1,55.9,61.1,57.2,64,61.1,61.1,4.3,187,0.9,153,7,233,3,190
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 04:00,0.1,4.1,1,1,1,126,200,80,529,64,52,60.1,55.9,61,57,64,61,61,4.3,157,0.8,159,3,209,7,198
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 05:00,0.1,4.2,1,1,1,121,135,92,578,74,51.8,60.1,55.9,60.9,57,64,60.9,60.9,4.2,125,0.9,175,3,238,4,149
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 06:00,0.1,3.2,1,1,1,170,117,90,554,70,52,60.1,56.3,62,59,64.9,62,62,4.7,137,1.4,109,3,256,4,207
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 07:00,0.4,2,1,1,1,170,98,109,545,78,52,60.1,56.4,63.5,60.8,66.2,63.4,63.4,5,163,1.8,108,4,238,3,215
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 08:00,1.4,1.2,1,1,1,214,112,92,484,98,52,60.8,56.3,65.2,61,69.1,65.2,65.2,5.4,203,2.5,94,4,234,6,232
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 09:00,2.4,0.7,1,1,1,234,141,125,391,109,52,61,56.4,66.7,62.6,71.1,66.7,66.7,7.1,238,5,46,7,406,6,276
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 10:00,2.9,0.4,1,1,1,175,178,168,357,121,52,61,56.7,67.6,63,72,67.5,67.5,8.9,246,8,21,7,521,6,367
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 11:00,3.6,0.2,1,1,1,169,223,196,265,147,52,61,56.6,68.4,64,73,68.4,68.4,10.3,246,9.5,2,7,495,6,433
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 12:00,4,0.2,1,1,1,182,269,211,200,139,52,61,56.6,68.9,64.9,73,68.8,68.8,11.6,248,10.9,0,7,557,6,401
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 13:00,4.1,0.1,1,1,1,185,283,230,161,141,52,61,56.4,69,64.9,73,69,69,12.5,250,12.1,0,7,627,6,349
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 14:00,3.9,0.1,1,1,1,198,281,234,122,165,52,61,56.4,68.7,64.9,73,68.7,68.7,13.2,252,12.8,0,7,663,6,327
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 15:00,3.4,0.2,1,1,1,188,306,215,114,177,52,61,56.5,68.2,64.4,72,68.2,68.2,13.4,253,13.1,0,7,716,6,274
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 16:00,2.6,0.3,1,1,1,158,291,227,144,180,52,61,56.5,67.3,64,71.1,67.3,67.3,13.1,254,12.8,0,7,728,6,263
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 17:00,1.6,0.6,1,1,1,186,300,213,150,152,52,60.1,56.3,66,63,70,66,66,12.4,255,12.1,2,7,740,6,248
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 18:00,0.8,1.3,1,1,1,164,300,191,198,146,52,60.1,56.2,64.6,61,68,64.6,64.6,11.3,253,11,0,7,690,6,296
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 19:00,0.4,2.2,1,1,1,182,273,178,234,133,52,60.1,56.2,63.2,60.1,66.2,63.2,63.2,10,253,9.5,0,7,650,6,323
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 20:00,0.2,2.8,1,1,1,168,300,150,262,121,52,60.1,56.1,62.6,60.1,64.9,62.5,62.5,8.3,250,7.7,9,7,525,6,404
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 21:00,0.2,2.9,1,1,1,186,340,125,264,85,52,60.1,56.3,62.4,59,64.9,62.3,62.3,7.1,248,6.3,42,7,480,6,348
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 22:00,0.2,3,1,1,1,143,342,134,309,72,53.1,60.1,56.3,62.2,59,64.9,62.2,62.2,6.4,241,5.2,52,6,397,7,371
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100608 23:00,0.2,3.1,1,1,1,154,315,118,346,67,52,60.1,56.3,62.1,59,64.9,62.1,62.1,5.9,239,4,68,7,345,6,309
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 00:00,0.1,3.3,1,1,1,134,301,127,394,45,52,60.1,56.2,61.8,59,64.9,61.8,61.8,5.2,236,2.7,86,7,274,6,246
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 01:00,0.2,3.5,1,1,1,147,279,112,408,54,52,60.1,56.2,61.7,57.9,64.9,61.7,61.7,4.8,227,1.8,118,7,248,6,182
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 02:00,0.1,3.7,1,1,1,147,250,112,438,54,52,60.1,56.1,61.4,57.9,64.4,61.4,61.4,4.6,219,1.4,137,7,258,4,146
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 03:00,0.1,3.9,1,1,1,105,209,112,504,70,52,60.1,56,61.2,57.9,64,61.2,61.2,4.4,192,0.9,146,7,238,3,181
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 04:00,0.1,4.1,1,1,1,129,200,80,529,62,52,60.1,56,61.1,57,64,61.1,61.1,4.4,158,0.8,146,3,218,7,204
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 05:00,0.1,4.1,1,1,1,128,135,92,576,70,52,60.1,55.9,61,57,64,61,61,4.2,128,0.9,170,3,238,7,162
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 06:00,0.2,3.1,1,1,1,170,119,90,556,65,52,60.1,56.3,62,59,64.9,62,62,4.7,142,1.3,118,3,250,4,200
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 07:00,0.5,2,1,1,1,176,98,103,547,76,52,60.1,56.4,63.6,60.8,66.2,63.5,63.5,5,162,1.8,105,4,234,3,224
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 08:00,1.4,1.1,1,1,1,221,114,89,491,85,52,60.8,56.4,65.3,62.1,70,65.3,65.3,5.5,204,2.5,96,4,231,6,229
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 09:00,2.4,0.7,1,1,1,247,140,122,392,98,52,61,56.5,66.8,62.6,71.6,66.8,66.8,7,238,4.9,46,7,398,6,276
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 10:00,3,0.4,1,1,1,168,178,168,360,126,52,61,56.7,67.7,63,72,67.6,67.6,8.8,245,7.9,18,7,520,6,366
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 11:00,3.7,0.3,1,1,1,167,225,189,263,156,53.1,61,56.8,68.6,64,73,68.5,68.5,10.3,246,9.4,2,7,502,6,422
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 12:00,4.1,0.2,1,1,1,177,276,202,202,143,53.1,61,56.6,69,64.9,73,68.9,68.9,11.6,249,10.9,0,7,571,6,389
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 13:00,4.2,0.1,1,1,1,185,290,230,161,134,53.1,61,56.6,69.2,64.9,73,69.1,69.1,12.5,250,12,0,7,627,6,349
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 14:00,4,0.1,1,1,1,196,276,241,125,163,52,61,56.5,68.9,64.9,73,68.9,68.9,13.2,252,12.8,0,7,667,6,320
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 15:00,3.5,0.2,1,1,1,186,309,221,110,174,52,61,56.5,68.4,64.9,72,68.3,68.3,13.4,253,13.1,0,7,704,6,287
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100609 16:00,2.6,0.3,1,1,1,158,296,224,139,184,52,61,56.6,67.5,64,71.1,67.4,67.4,13.2,254,12.8,0,7,723,6,265
