"artistURI","sourceURL","provenance","galleryLabel","title","imageURL","birthDate","deathDate","creationDate","dimensions","materialsURI","materials","provenanceTypeURI","galleryLabelTypeURI","nationalityURI","nationality","artistAppellationURI","artistFirstLast","creditLine"
"","http://www.imamuseum.org/art/collections/artwork/first-touch-autumn-chase-william-merritt","Macbeth Galleries in New York, Peter Reilly of Indianapolis; Peter C. Reilly (son) and Dr. Jeanette
            P. Reilly of Indianapolis
        ","The artist captures the low and rolling, flat terrain of the Shinnecock countryside, with its
            occasional tree, sand dunes, and dwarfed bushes.
            Chase established America's first summer school of art at Shinnecock Hills, Long Island, where he painted
            some of his most Impressionist landscapes.
        ","First Touch of Autumn","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c5/c5fd2a95-f8ab-46c8-95cd-22387db6ffca.jpg
        ","","","about 1898","","","oil on canvas","","","","American","","","Gift of Peter C. Reilly and Dr. Jeanette P. Reilly"
"","
            http://www.imamuseum.org/art/collections/artwork/new-mexico-calvary-holy-week-procession-higgins-victor
        ","","During Holy Week thousands of pilgrims travel to the sacred ground of Chimayo, a historic
            sanctuary known as a healing place in the mountains of northern New Mexico.
            Here the Sangre de Cristo Mountains envelop the pilgrims on their Holy Week journey.
        ","New Mexico Calvary (Holy Week Procession)","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/63/634771d0-0f46-4df8-bb31-f0d5ff6eb997.jpg
        ","","","1922","34 1/4 x 36 in.","","oil on canvas","","","","American","","","Purchased from the Sarah Bella Chambers Calvert Fund as a gift in memory of Mrs. Calvert.
        "
"","http://www.imamuseum.org/art/collections/artwork/portrait-mrs-robert-reid-reid-robert","","Feathered, interwoven brushstrokes in a vibrant palette of rich pastels swathe both figure and
            landscape, thus unifying the composition.
            During the late 1880s Reid followed his Boston classmates Frank Benson and Edmund Tarbell to Paris for study
            at the Académie Julian. While Benson and Tarbell began exploring Impressionist ideas in France, Reid only
            fell under the style’s influence after returning to the US in 1889.
            Best known for murals painted in a decorative style, Reid displayed an Impressionist point of view in easel
            paintings like this portrait of his wife. He also created stained-glass windows, another indication of his
            attraction to the effects of sunlight.
             
        ","Portrait of Mrs. Robert Reid","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/32/3295cc8f-b0ad-41c2-8113-24d61c5264ad.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift of Mr. and Mrs. John G. Rauch, Sr."
"","http://www.imamuseum.org/art/collections/artwork/brook-summer-cox-jacob","","This elaborate pastoral landscape with its background mountains shows the artist's skill at
            depicting a variety of foliage touched by autumn colors and bright sunlight.
            Brook in Summer is probably a composite of sketches of the Indianapolis countryside and views invented by
            Cox.
        ","Brook in Summer","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/e4/e4049103-1b38-4d22-acef-26ca5988e455.jpg
        ","","","1850s-1860s","","","oil on canvas","","","","American","","","Gift of Mrs. John R. Wilson"
"","http://www.imamuseum.org/art/collections/artwork/calypso-hitchcock-george","","The elusive qualities of sunshine and breezes are captured in Calypso’s flowing classical garb,
            the billowy clouds and brilliantly colored flowers.
            In Greek mythology Calypso was the sea nymph who saved Odysseus from a shipwreck.
            Hitchcock worked in Holland and became one of America’s leading expatriate painters.
        ","Calypso","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a3/a3802584-68b8-4f21-9cad-97125f9a21ab.jpg
        ","","","about 1906","","","oil on canvas","","","","American","","","Purchased with funds from Mrs. John M. Judah, Newton Booth Tarkington, Clarence Wulsin, Stoughton
            Fletcher, an anonymous donor, and the John Herron Fund
        "
"","
            http://www.imamuseum.org/art/collections/artwork/portrait-charles-h-brewer-boy-fishing-dog-cox-jacob
        ","","Jacob Cox was trained as a tinsmith, a trade that he followed for a time even after he began
            painting in the early 1840s.
            Cox received many portrait commissions but found more personal enjoyment in painting landscapes.
            The carefully depicted pet and the image of leisure activity combine to create an engaging impression of the
            boy’s personality and interests.
        ","Portrait of Charles H. Brewer (Boy Fishing with Dog)","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a5/a5c32976-937a-4987-971f-474e4cf8c417.jpg
        ","","","about 1868","","","oil on canvas","","","","American","","","Gift of the Family of Charles H. Brewer and Bessie E. Brewer"
"","http://www.imamuseum.org/art/collections/artwork/alaska-bierstadt-albert","","Bierstadt's subject is the vast scale and awe-inspiring effect of fog-shrouded mountains and
            wilderness.  Though it is entitled Alaska, the actual site may be in British Columbia or Washington.
            Bierstadt searched America's wildest regions for his romantic vistas.
        ","Alaska","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/74/7496feb1-fa91-4f2f-a162-31569079a031.jpg
        ","","","about 1889","","","oil on canvas","","","","American","","","Gift of Mrs. Addison Bybee"
"","http://www.imamuseum.org/art/collections/artwork/his-majesty-receives-beard-william-holbrook
        ","","","His Majesty Receives","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/9d/9d178b75-53ca-4d65-9caa-55c7119ce364.jpg
        ","","","1885","","","oil on canvas","","","","American","","","James E. Roberts Fund"
"","http://www.imamuseum.org/art/collections/artwork/lake-shawangunk-whittredge-worthington","Piece was a gift of the Newhouse Galleries in 1944","This panoramic view captures the atmosphere and luminous colors of the Catskills in autumn.
            The light-filled sky reflected in the water may be a metaphor for spiritual and physical harmony.
            A tiny image of a boat in the center of the lake leaves a trail of ripples in the water.
        ","Lake Shawangunk","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/8b/8b78f16d-1fcb-42af-947a-4a8aec99b169.jpg
        ","","","1863","","","oil on canvas","","","","American","","","Gift of the Newhouse Galleries"
"","http://www.imamuseum.org/art/collections/artwork/pleasant-run-tc-steele","","The dark tonalities, backlighting, and even the composition relate to Steele's Bavarian scenes.
            In 1885, Pleasant Run defined the eastern and southern limits of Indianapolis.
            Painted a few months after Steele returned from Germany, this work is a masterpiece of his Munich manner.
        ","Pleasant Run","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/32/32ec6410-37eb-4250-b568-4e0c328e2bd8.jpg
        ","","","1885","","","oil on canvas","","","","American","","","Gift of Carl B. Shafer"
"","http://www.imamuseum.org/art/collections/artwork/joan-arc-melchers-gari","","","Joan of Arc","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/52/52d9ef85-91c2-4730-9382-f57307a684b0.jpg
        ","","","","","","oil on canvas","","","","","","","Gift of Mrs. Albert J. Beveridge"
"","http://www.imamuseum.org/art/collections/artwork/portrait-james-whitcomb-riley-sargent-john-singer
        ","","Riley is posed in a contemplative manner holding a book to suggest his profession as a writer.
            In 1898 Riley delivered a poetry reading to benefit the Art Association of Indianapolis, the forerunner of
            the Indianapolis Museum of Art.
        ","Portrait of James Whitcomb Riley","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/36/36068d92-8f11-4c9d-87b7-600bde9c6ebb.jpg
        ","","","1903","36 x 30 1/2 in.","","oil on canvas","","","","American","","","Painted on commission from the Art Association of Indianapolis"
"","http://www.imamuseum.org/art/collections/artwork/harbor-light-harrison-birge","","Harrison is identified with an American style called Tonalism.
            In Tonalist paintings a single hue dominates the composition, which evokes the nuances of light and
            atmosphere.
            The softened details and unpeopled terrain exhibit Tonalism’s quiet, meditative state.
             
        ","The Harbor Light","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/3c/3c8fdc6d-f4f3-4977-9035-e4e79151946d.jpg
        ","","","about 1900-1910","","","oil on canvas","","","","American","","","Julius F. Pratt Fund"
"","http://www.imamuseum.org/art/collections/artwork/pianist-stanley-addicks-eakins-thomas","","Addicks appears rapt in thought or perhaps preoccupied by an absorbing melody.
            Pianist Stanley Addicks belonged to the circle of friends who provided most of Eakins’ subjects.
            Eakins is known for his realism and sensitivity to the psychological aspects of portraiture.
        ","The Pianist (Stanley Addicks)","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/5d/5d2949a8-c50f-4b17-8a8a-d362209beb83.jpg
        ","","","1896","","","oil on canvas","","","","American","","","James E. Roberts Fund"
"","http://www.imamuseum.org/art/collections/artwork/august-sunset-prairie-dell-adams-john-ottis
        ","Owned by Winifred Brady Adams (wife of the artist); given to the museum by sons of the artist
        ","Here the sun sets over the rich, green, prairie landscape.  A bright orange orb suggests the end
            of a hot summer day.
            This painting is characteristic of the flatness and horizontality of the landscape.
            Prairie Dell is an area in Prairie Township, not far from Adams's home in Muncie, Indiana.
        ","An August Sunset - Prairie Dell","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/53/531a75fb-6768-40b1-8836-2b3cda793b81.jpg
        ","","","1894","","","oil on canvas","","","","American","","","Gift of Robert Brady Adams, John A. Adams, and Edward W. Adams"
