,column_name,el_dist,jc_name,jc_num,jc_text,ks_num,mw_hist,semantic_type,target,test_name,tf_text,truth,prob
12,s15-s-detroit-institute-of-art!title,0.00912083506845,0.0,0.0309961643295,0.0,0.000128801032921,7.28749475322e-09,E35_Title---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.173213574815
10,s14-s-california-african-american!title,0.0860580038373,0.0,0.0195049352974,0.0,1.76867035531e-20,4.89438000677e-35,E35_Title---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.167278548777
60,s19-s-indianapolis-artworks!creditLine,0.0219785521125,0.0,0.0140296622089,0.0,2.38539709018e-07,9.7789232622e-17,E8_Acquisition---P3_has_note,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.16451045004
45,s19-s-indianapolis-artworks!title,0.00441891857974,0.0,0.00968178880703,0.0,0.00065030464812,4.94448691965e-28,E35_Title---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.162360770167
29,s18-s-indianapolis-artists!title,0.00441891857974,0.0,0.00968178880703,0.0,0.00065030464812,4.94448691965e-28,E35_Title---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.162360770167
52,s13-s-art-institute-of-chicago!ImageURL,0.530907436919,0.0,0.0,0.0,2.32367307316e-83,0.00762467345211,E38_Image---dev#classLink,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.16084284038
7,s14-s-california-african-american!imageUrl,0.453324489018,0.0,0.00528470586499,0.0,7.24578465258e-159,3.54826870723e-42,E38_Image---dev#classLink,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.160165763889
24,s14-s-california-african-american!provenance,0.0,0.0,0.0,0.0,0.0,0.000269439447522,E8_Acquisition---P3_has_note,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.15769969491
22,s14-s-california-african-american!artist,0.00359402462489,0.0,0.0,0.0,0.000486024966323,1.05622572365e-14,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157601676742
38,s11-s-19-artists!artist_name,0.00392669412763,0.0,0.0,0.0,0.000387519499485,1.56216584388e-42,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157598399546
20,s12-s-19-artworks!img_url,0.532620916981,0.0,2.21210947481e-05,0.0,2.09283445394e-185,2.15421687061e-39,E38_Image---dev#classLink,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157596237469
62,s13-s-art-institute-of-chicago!Artistname,0.0,0.0,0.0,0.0,0.0,1.92089694525e-06,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157586321457
55,s19-s-indianapolis-artworks!imageURL,0.532751071652,0.0,1.55789041275e-09,0.0,3.58820638207e-114,9.91529646774e-30,E38_Image---dev#classLink,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157585508382
13,s19-s-indianapolis-artworks!artist,0.0,0.0,0.0,0.0,0.0,2.33981047201e-12,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157585507628
65,s18-s-indianapolis-artists!name,0.0,0.0,0.0,0.0,0.0,2.33981047201e-12,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157585507628
26,s14-s-california-african-american!enthnicity,0.0,0.0,0.0,0.0,0.0,3.82445247387e-14,E55_Type---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157585507627
40,s13-s-art-institute-of-chicago!Typeofartwork,0.0,0.0,0.0,0.0,0.0,3.88944364887e-16,E55_Type---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157585507627
33,s16-s-hammer!name,0.0,0.0,0.0,0.0,0.0,3.25781622192e-40,E78_Collection---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157585507627
2,s15-s-detroit-institute-of-art!medium,0.0,0.0,0.0,0.0,0.0,5.94304974892e-32,E55_Type---rdf-schema#label,False,s07-s-13!dates,0.0,E52_Time-Span---P82_at_some_time_within,0.157585507627
31,s19-s-indianapolis-artworks!galleryLabel,0.288612429715,0.190476190476,0.00340011454159,0.0,5.02393345922e-21,3.36828878038e-17,E33_Linguistic_Object---P3_has_note,True,s07-s-13!Label_on_page,0.807663910527,E33_Linguistic_Object---P3_has_note,0.87309400533
60,s19-s-indianapolis-artworks!creditLine,0.0302685442048,0.0454545454545,0.0,0.0,1.61984875687e-07,7.32340091802e-34,E8_Acquisition---P3_has_note,False,s07-s-13!Label_on_page,0.962841197949,E33_Linguistic_Object---P3_has_note,0.845993428971
10,s14-s-california-african-american!title,0.138679330699,0.0588235294118,0.000100375512328,0.0,4.72463212991e-17,5.52388075387e-45,E35_Title---rdf-schema#label,False,s07-s-13!Label_on_page,0.861074316507,E33_Linguistic_Object---P3_has_note,0.807989730205
58,s14-s-california-african-american!additionalInfo,0.253035309136,0.0384615384615,0.000321238340995,0.0,7.401108597e-11,3.4373627623e-47,E22_Man-Made_Object---P3_has_note,False,s07-s-13!Label_on_page,0.844506248448,E33_Linguistic_Object---P3_has_note,0.782842971766
37,s17-s-houston-museum-of-fine-arts!credittext,0.100613667802,0.0,2.01054548692e-06,0.0,0.0366263820139,1.2625596148e-14,E8_Acquisition---P3_has_note,False,s07-s-13!Label_on_page,0.87409783199,E33_Linguistic_Object---P3_has_note,0.767820894251
0,s12-s-19-artworks!description,0.317532979916,0.0434782608696,6.15770518157e-06,0.0,1.51313468834e-33,1.37905131058e-47,E22_Man-Made_Object---P3_has_note,False,s07-s-13!Label_on_page,0.804637537351,E33_Linguistic_Object---P3_has_note,0.764139055945
66,s08-s-17-edited!DESCRIPTION,0.375792413653,0.0,9.89790696086e-05,0.0,0.0137603544131,5.46341631253e-23,E22_Man-Made_Object---P3_has_note,False,s07-s-13!Label_on_page,0.691253115626,E33_Linguistic_Object---P3_has_note,0.643766943156
56,s19-s-indianapolis-artworks!provenance,0.385277564412,0.0454545454545,0.000195162982261,0.0,1.11066622966e-05,0.000263550938677,E33_Linguistic_Object---P3_has_note,True,s07-s-13!Label_on_page,0.585562809218,E33_Linguistic_Object---P3_has_note,0.615211604361
18,s11-s-19-artists!long_biography,0.426161747887,0.0384615384615,1.99088243656e-05,0.0,7.8686743676e-41,6.07229044461e-49,E33_Linguistic_Object---P3_has_note,True,s07-s-13!Label_on_page,0.577223375499,E33_Linguistic_Object---P3_has_note,0.600058188354
41,s17-s-houston-museum-of-fine-arts!artdesc,0.42058900704,0.0,8.81918060261e-06,0.0,3.21615072255e-15,3.45732767342e-15,E22_Man-Made_Object---P3_has_note,False,s07-s-13!Label_on_page,0.592204277139,E33_Linguistic_Object---P3_has_note,0.565504550759
43,s13-s-art-institute-of-chicago!Titleofartwork,0.309373483217,0.0,0.430489057028,0.0,4.29635161473e-26,2.54014672125e-11,E35_Title---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.47416623702
20,s12-s-19-artworks!img_url,0.356795502515,0.0,0.257013038216,0.0,5.57994237104e-60,2.72965384132e-47,E38_Image---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.323604461294
52,s13-s-art-institute-of-chicago!ImageURL,0.332296846062,0.105263157895,0.0271291865392,0.0,7.74934833359e-44,2.54014672125e-11,E38_Image---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.258479985166
7,s14-s-california-african-american!imageUrl,0.434079913708,0.105263157895,0.00471111291814,0.0,5.92990009095e-60,1.01976041697e-48,E38_Image---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.24309365449
55,s19-s-indianapolis-artworks!imageURL,0.437481656926,0.105263157895,1.20357815084e-05,0.0,8.31191582586e-40,4.9040305245e-42,E38_Image---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.239948522141
36,s15-s-detroit-institute-of-art!imageURL,0.437362728605,0.105263157895,8.58189367921e-06,0.0,1.79428020459e-48,2.76696311097e-28,E38_Image---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.239946220697
5,s11-s-19-artists!occupation,0.0063343517034,0.0952380952381,0.000869981437806,0.0,0.00432363619993,1.96360224625e-21,E33_Linguistic_Object---P3_has_note,True,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.231727649116
35,s19-s-indianapolis-artworks!creationDate,0.486668615355,0.0909090909091,8.75127696367e-06,0.0,5.75110485055e-39,9.33519332855e-26,E52_Time-Span---P82_at_some_time_within,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.227174891602
32,s15-s-detroit-institute-of-art!provenance,0.435277082654,0.0454545454545,0.0457527548076,0.0,2.55909142375e-22,1.02833281262e-26,E22_Man-Made_Object---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.217011521135
50,s11-s-19-artists!birth_data_and_place,0.43720858214,0.0645161290323,2.04240871017e-05,0.0,9.48622702266e-42,7.4643880965e-49,E33_Linguistic_Object---P3_has_note,True,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.204972943623
25,s15-s-detroit-institute-of-art!date,0.498903055488,0.0625,6.04458755096e-06,0.0,2.19627571171e-42,4.15151118778e-21,E52_Time-Span---P82_at_some_time_within,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.203335948065
47,s15-s-detroit-institute-of-art!name,0.0,0.0625,0.0,0.0,0.0,8.89825503687e-19,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.203332370514
65,s18-s-indianapolis-artists!name,0.0,0.0625,0.0,0.0,0.0,1.3480523057e-30,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.203332370514
33,s16-s-hammer!name,0.0,0.0625,0.0,0.0,0.0,1.06458360874e-33,E78_Collection---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.203332370514
30,s17-s-houston-museum-of-fine-arts!title,0.122949066602,0.0588235294118,1.853079811e-05,0.0,5.46591543148e-09,8.90221080665e-19,E35_Title---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.200398613837
45,s19-s-indianapolis-artworks!title,0.0104662306503,0.0588235294118,1.25571637013e-07,0.0,0.000258383417641,4.69760106486e-41,E35_Title---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.200398213297
29,s18-s-indianapolis-artists!title,0.0104662306503,0.0588235294118,1.25571637013e-07,0.0,0.000258383417641,4.69760106486e-41,E35_Title---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.200398213297
12,s15-s-detroit-institute-of-art!title,0.0330097726598,0.0588235294118,4.17621732062e-07,0.0,2.6360270728e-05,1.21731951457e-27,E35_Title---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.200389067647
61,s12-s-19-artworks!title,0.093159589059,0.0588235294118,1.42129708411e-06,0.0,6.32394163327e-17,3.31829979024e-46,E35_Title---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.200388596794
64,s13-s-art-institute-of-chicago!Dimensions,0.436729229217,0.047619047619,0.00101552597734,0.0,8.37783197572e-44,2.54012163202e-11,E54_Dimension---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.192186745773
42,s12-s-19-artworks!date_made,0.492173006303,0.047619047619,9.6255096701e-06,0.0,8.34478359677e-33,1.47686100187e-33,E52_Time-Span---P82_at_some_time_within,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191616803996
39,s14-s-california-african-american!technique,0.0117235476903,0.047619047619,1.90945783051e-07,0.0,0.000108491273899,1.48425724865e-33,E55_Type---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191615675712
51,s17-s-houston-museum-of-fine-arts!technique,0.0343415761597,0.047619047619,0.0,0.0,5.56487105728e-05,1.22167436467e-14,E55_Type---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191613516491
63,s19-s-indianapolis-artworks!dimensions,0.437494383929,0.047619047619,0.0,0.0,3.96596798762e-44,6.51971906131e-09,E54_Dimension---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191611359654
48,s12-s-19-artworks!technique,0.0,0.047619047619,0.0,0.0,0.0,2.60427693944e-20,E55_Type---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191611356431
34,s14-s-california-african-american!dimensions,0.436918429228,0.047619047619,0.0,0.0,3.4411522669e-65,5.74488995236e-43,E54_Dimension---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191611356431
15,s15-s-detroit-institute-of-art!dimensions,0.437477121195,0.047619047619,0.0,0.0,1.10425042634e-55,1.64412809601e-27,E54_Dimension---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191611356431
3,s17-s-houston-museum-of-fine-arts!dimensions,0.437470314809,0.047619047619,0.0,0.0,1.73869788468e-50,2.94185532345e-18,E54_Dimension---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191611356431
9,s12-s-19-artworks!dimensions,0.437481458877,0.047619047619,0.0,0.0,3.03745762766e-65,4.26099861402e-40,E54_Dimension---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.191611356431
44,s11-s-19-artists!nationality,0.0,0.0454545454545,0.0,0.0,0.0,2.5595289382e-08,E74_Group---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.189950140479
62,s13-s-art-institute-of-chicago!Artistname,0.0,0.0454545454545,0.0,0.0,0.0,1.00649742242e-10,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18995012796
68,s17-s-houston-museum-of-fine-arts!nationality,0.0,0.0454545454545,0.0,0.0,0.0,8.1178608416e-11,E74_Group---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18995012795
24,s14-s-california-african-american!provenance,0.0,0.0454545454545,0.0,0.0,0.0,7.73280854722e-23,E8_Acquisition---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18995012791
27,s12-s-19-artworks!nationality,0.0,0.0454545454545,0.0,0.0,0.0,2.31686676231e-25,E74_Group---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18995012791
19,s15-s-detroit-institute-of-art!nationality,0.0,0.0454545454545,0.0,0.0,0.0,2.39049867944e-37,E74_Group---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18995012791
28,s18-s-indianapolis-artists!nationality,0.0,0.0454545454545,0.0,0.0,0.0,2.38025991076e-35,E74_Group---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18995012791
23,s19-s-indianapolis-artworks!nationality,0.0,0.0454545454545,0.0,0.0,0.0,2.38025991076e-35,E74_Group---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18995012791
38,s11-s-19-artists!artist_name,0.00392124762013,0.0434782608696,0.0,0.0,0.000394623421821,6.73138400003e-49,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.188458126733
4,s13-s-art-institute-of-chicago!Nationality,0.0,0.0434782608696,0.0,0.0,0.0,1.50196488418e-37,E74_Group---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18844300287
8,s12-s-19-artworks!artist_name,0.0,0.0434782608696,0.0,0.0,0.0,2.80550003023e-21,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.18844300287
17,s15-s-detroit-institute-of-art!classification,0.0,0.0384615384615,0.0,0.0,0.0,0.0,E55_Type---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.1846585061
54,s13-s-art-institute-of-chicago!Linktodata,0.419057069263,0.0,0.00504979647406,0.0,1.03387363531e-40,2.54014672125e-11,E22_Man-Made_Object---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.160050346961
49,s08-s-17-edited!AUTHOR,0.00979342174771,0.0,0.0,0.0,0.000978112228682,1.9716601238e-18,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157618048912
11,s17-s-houston-museum-of-fine-arts!link,0.279331716743,0.0,4.21016764669e-05,0.0,1.02981635954e-24,5.99889422243e-19,E22_Man-Made_Object---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157605929565
1,s08-s-17-edited!VIDEO,0.328207919447,0.0,3.70357695439e-05,0.0,3.62590028729e-10,1.42048268587e-16,E31_Document---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157603472183
14,s13-s-art-institute-of-chicago!Credit,0.280970677843,0.0,3.48545742865e-05,0.0,6.07660187547e-16,2.53939414273e-11,E8_Acquisition---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157602414126
22,s14-s-california-african-american!artist,0.00359578219834,0.0,0.0,0.0,0.000394623421821,2.15534112912e-32,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157598635886
6,s17-s-houston-museum-of-fine-arts!artyear,0.510727398346,0.0,1.02104614343e-05,0.0,2.90835623515e-13,2.23290527709e-17,E52_Time-Span---P82_at_some_time_within,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.15759046014
67,s15-s-detroit-institute-of-art!death,0.559553027992,0.0,6.77948214268e-06,0.0,2.54064201046e-35,7.29575150064e-14,E52_Time-Span---P82_at_some_time_within,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157588795953
59,s15-s-detroit-institute-of-art!birth,0.559569376609,0.0,6.01945051233e-06,0.0,8.75197275189e-48,2.75874638351e-13,E52_Time-Span---P82_at_some_time_within,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157588427304
21,s19-s-indianapolis-artworks!sourceURL,0.0574316921353,0.0,6.8903399858e-07,0.0,2.70038797961e-10,4.9040305245e-42,E22_Man-Made_Object---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585841843
40,s13-s-art-institute-of-chicago!Typeofartwork,0.0,0.0,0.0,0.0,0.0,3.96947435745e-07,E55_Type---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585675802
57,s17-s-houston-museum-of-fine-arts!photo,0.436903104861,0.0,9.36930018371e-11,0.0,2.03831472064e-39,5.99889422243e-19,E38_Image---dev#classLink,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585507672
26,s14-s-california-african-american!enthnicity,0.0,0.0,0.0,0.0,0.0,9.07494455994e-14,E55_Type---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585507627
16,s19-s-indianapolis-artworks!materials,0.0,0.0,0.0,0.0,0.0,6.41684455687e-15,E55_Type---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585507627
53,s15-s-detroit-institute-of-art!credit,0.0,0.0,0.0,0.0,0.0,1.31870071211e-18,E8_Acquisition---P3_has_note,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585507627
13,s19-s-indianapolis-artworks!artist,0.0,0.0,0.0,0.0,0.0,1.3480523057e-30,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585507627
46,s17-s-houston-museum-of-fine-arts!artist,0.0,0.0,0.0,0.0,0.0,1.48339257479e-17,E82_Actor_Appellation---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585507627
2,s15-s-detroit-institute-of-art!medium,0.0,0.0,0.0,0.0,0.0,1.13237796401e-23,E55_Type---rdf-schema#label,False,s07-s-13!Label_on_page,0.0,E33_Linguistic_Object---P3_has_note,0.157585507627
30,s17-s-houston-museum-of-fine-arts!title,0.0403829707012,1.0,0.0286156164051,0.0159024033248,0.033470500985,0.809775685374,E35_Title---rdf-schema#label,True,s07-s-13!title,0.488201099629,E35_Title---rdf-schema#label,0.999498889615
61,s12-s-19-artworks!title,0.0317708799195,1.0,0.053118404522,0.00162402181262,0.00686007453597,5.59046410984e-35,E35_Title---rdf-schema#label,True,s07-s-13!title,0.47199987532,E35_Title---rdf-schema#label,0.993552413658
